loan_id,gender,married,dependents,education,self_employed,applicantincome,coapplicantincome,loanamount,loan_amount_term,credit_history,property_area,loan_status,age,ed,employ,address,income,debtinc,creddebt,othdebt,default,approved
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,2.0,2.0,9.0,37.0,4.5,0.834165,0.830835,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,8.0,4.0,25.0,4.7,0.210325,0.964675,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,9.0,1.0,40.0,9.8,1.97568,1.94432,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,3.0,16.0,14.0,50.0,36.6,7.32,10.98,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,4.0,0.0,1.0,18.0,33.4,2.801592,3.210408,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,9.0,2.0,33.0,4.8,0.693792,0.890208,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,2.0,8.0,4.0,38.0,6.9,0.364458,2.257542,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,1.0,17.0,0.0,62.0,15.0,2.4366,6.8634,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,9.0,8.0,57.0,5.5,1.357455,1.777545,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,3.0,6.0,26.0,6.1,0.537654,1.048346,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,51.0,1.0,10.0,1.0,44.0,13.2,4.960032,0.847968,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,3.0,0.0,0.0,23.0,8.4,0.372876,1.559124,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,4.0,7.0,10.0,30.0,15.7,0.26376,4.44624,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,7.0,2.0,20.0,12.3,0.1107,2.3493,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,2.0,0.0,18.0,14.8,1.939392,0.724608,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,10.0,16.0,39.0,5.7,0.217854,2.005146,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,4.0,1.0,1.0,34.0,8.5,0.13294,2.75706,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,5.0,0.0,28.0,14.8,2.594144,1.549856,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,2.0,10.0,24.0,9.6,1.041408,1.262592,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,3.0,4.0,41.0,25.1,5.896743,4.394257,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,3.0,4.0,17.0,73.0,5.4,2.223288,1.718712,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,24.0,12.0,83.0,14.0,6.58854,5.03146,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,2.0,11.0,5.0,73.0,6.8,2.869192,2.094808,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,4.0,9.0,13.0,47.0,5.0,0.4371,1.9129,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,3.0,5.0,29.0,25.7,2.526567,4.926433,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,27.0,8.0,113.0,9.2,2.380684,8.015316,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,1.0,3.0,18.0,25.6,1.98144,2.62656,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,3.0,14.0,36.0,4.7,0.624348,1.067652,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,7.0,2.0,43.0,6.2,1.03974,1.62626,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,2.0,7.0,4.0,64.0,3.0,0.65088,1.26912,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,4.0,14.0,26.0,19.2,1.47264,3.51936,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,1.0,9.0,23.0,31.0,13.8,1.617084,2.660916,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,3.0,3.0,15.0,55.0,16.5,1.751475,7.323525,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,2.0,17.0,0.0,129.0,2.5,0.551475,2.673525,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,3.0,10.0,15.0,39.0,10.4,1.60212,2.45388,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,20.0,15.0,60.0,5.4,1.05624,2.18376,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,0.0,3.0,30.0,4.8,0.12096,1.31904,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,6.0,7.0,18.0,5.1,0.44982,0.46818,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,2.0,3.0,3.0,22.0,11.4,1.274064,1.233936,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,7.0,17.0,63.0,15.4,4.637556,5.064444,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,1.0,1.0,19.0,6.9,0.190095,1.120905,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,2.0,2.0,19.0,29.0,5.4,0.443178,1.122822,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,2.0,30.0,14.0,148.0,7.2,3.974688,6.681312,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,18.0,7.0,45.0,7.0,0.5355,2.6145,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,6.0,4.0,46.0,5.4,1.169964,1.314036,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,4.0,15.0,8.0,186.0,3.6,2.403864,4.292136,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,11.0,12.0,47.0,10.9,2.863757,2.259243,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,3.0,13.0,23.0,6.9,0.409446,1.177554,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,2.0,6.0,21.0,19.8,1.022868,3.135132,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,6.0,6.0,22.0,20.2,2.261996,2.182004,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,53.0,4.0,7.0,11.0,61.0,7.9,1.874591,2.944409,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,3.0,18.0,27.0,102.0,14.1,5.781564,8.600436,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,31.0,9.0,136.0,23.1,14.231448,17.184552,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,1.0,0.0,21.0,8.4,1.210104,0.553896,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,3.0,12.0,8.0,83.0,4.1,0.319882,3.083118,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,24.0,15.0,100.0,11.5,5.06,6.44,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,0.0,7.0,29.0,13.3,2.148349,1.708651,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,7.0,11.0,41.0,30.7,2.995706,9.591294,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,6.0,1.0,19.0,6.3,0.124488,1.072512,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,7.0,17.0,40.0,9.9,1.69488,2.26512,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,1.0,16.0,19.0,4.4,0.241604,0.594396,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,53.0,2.0,16.0,31.0,44.0,5.6,1.333024,1.130976,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,2.0,6.0,5.0,25.0,11.5,2.331625,0.543375,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,5.0,6.0,25.0,2.9,0.338575,0.386425,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,28.0,25.0,70.0,12.0,4.3344,4.0656,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,2.0,0.0,1.0,42.0,3.9,1.018836,0.619164,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,11.0,6.0,34.0,6.8,0.298248,2.013752,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,6.0,6.0,43.0,4.9,0.882833,1.224167,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,11.0,17.0,37.0,1.3,0.179894,0.301106,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,5.0,7.0,28.0,18.7,2.125816,3.110184,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,53.0,1.0,6.0,7.0,27.0,6.4,0.594432,1.133568,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,4.0,9.0,19.0,13.6,1.245488,1.338512,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,12.0,10.0,38.0,8.5,0.17119,3.05881,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,3.0,2.0,0.0,20.0,9.4,0.23312,1.64688,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,11.0,2.0,33.0,32.5,1.26555,9.45945,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,15.0,5.0,60.0,2.1,0.3213,0.9387,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,12.0,9.0,24.0,6.6,0.441936,1.142064,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,16.0,10.0,57.0,10.5,1.143135,4.841865,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,1.0,4.0,4.0,23.0,12.5,0.140875,2.734125,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,2.0,12.0,9.0,55.0,15.0,2.53275,5.71725,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,2.0,3.0,28.0,7.1,0.184884,1.803116,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,2.0,0.0,13.0,31.0,0.9,0.118017,0.160983,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,3.0,6.0,8.0,54.0,2.8,0.402192,1.109808,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,11.0,13.0,35.0,8.0,1.2656,1.5344,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,15.0,1.0,77.0,10.6,5.501188,2.660812,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,1.0,24.0,10.0,101.0,5.6,2.992024,2.663976,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,2.0,21.0,14.0,113.0,13.2,3.192024,11.723976,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,0.0,12.0,23.0,0.9,0.077418,0.129582,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,7.0,14.0,29.0,4.9,0.264306,1.156694,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,3.0,10.0,4.0,43.0,13.0,0.96148,4.62852,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,2.0,3.0,4.0,24.0,6.3,0.55188,0.96012,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,0.0,7.0,18.0,12.8,0.582912,1.721088,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,6.0,1.0,20.0,1.2,0.04248,0.19752,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,0.0,5.0,34.0,11.1,1.369962,2.404038,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,2.0,4.0,4.0,20.0,3.7,0.32412,0.41588,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,30.0,8.0,101.0,6.4,1.87456,4.58944,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,2.0,8.0,1.0,40.0,11.8,0.44368,4.27632,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,6.0,9.0,36.0,2.1,0.390852,0.365148,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,9.0,8.0,48.0,9.3,0.419616,4.044384,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,17.0,4.0,42.0,3.0,0.09324,1.16676,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,7.0,2.0,33.0,25.4,1.165098,7.216902,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,20.0,1.0,4.0,0.0,14.0,9.7,0.200984,1.157016,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,4.0,1.0,17.0,30.0,11.5,0.3243,3.1257,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,1.0,1.0,1.0,16.0,6.3,0.14112,0.86688,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,18.0,10.0,53.0,10.5,0.840315,4.724685,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,7.0,5.0,39.0,16.1,1.701609,4.577391,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,3.0,1.0,4.0,20.0,7.9,0.8532,0.7268,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,10.0,1.0,33.0,10.3,2.501664,0.897336,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,12.0,12.0,68.0,10.8,1.365984,5.978016,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,4.0,2.0,18.0,10.7,0.227268,1.698732,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,2.0,0.0,5.0,16.0,7.3,0.024528,1.143472,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,31.0,8.0,253.0,7.2,9.308376,8.907624,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,53.0,1.0,0.0,26.0,27.0,28.9,2.754459,5.048541,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,3.0,0.0,2.0,20.0,4.7,0.21902,0.72098,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,2.0,6.0,1.0,66.0,12.1,2.31594,5.67006,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,2.0,6.0,15.0,27.0,4.6,0.262062,0.979938,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,6.0,4.0,21.0,11.5,0.369495,2.045505,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,15.0,3.0,32.0,7.6,0.491264,1.940736,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,1.0,19.0,22.0,77.0,8.4,2.302608,4.165392,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,12.0,14.0,44.0,14.7,2.994684,3.473316,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,16.0,13.0,32.0,10.9,0.544128,2.943872,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,1.0,6.0,27.0,21.0,12.9,1.316574,1.392426,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,9.0,9.0,33.0,17.0,4.8807,0.7293,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,5.0,7.0,23.0,2.0,0.046,0.414,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,4.0,0.0,24.0,7.8,0.866736,1.005264,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,2.0,1.0,3.0,14.0,9.9,0.232848,1.153152,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,4.0,3.0,28.0,9.4,1.058064,1.573936,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,1.0,30.0,8.0,150.0,32.5,13.5525,35.1975,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,5.0,5.0,26.0,1.2,0.130416,0.181584,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,4.0,7.0,12.0,97.0,6.0,1.82748,3.99252,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,1.0,8.0,25.0,27.0,2.6,0.415584,0.286416,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,10.0,8.0,28.0,1.3,0.109928,0.254072,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,2.0,27.0,7.0,107.0,6.1,1.638277,4.888723,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,3.0,25.0,7.0,94.0,5.3,1.733736,3.248264,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,2.0,15.0,11.0,108.0,11.8,5.250528,7.493472,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,1.0,7.0,6.0,41.0,23.4,0.585234,9.008766,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,4.0,1.0,5.0,92.0,13.0,6.50624,5.45376,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,16.0,12.0,46.0,8.1,2.399544,1.326456,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,8.0,0.0,32.0,19.0,1.23424,4.84576,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,49.0,2.0,14.0,26.0,63.0,15.8,0.935676,9.018324,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,1.0,2.0,15.0,22.0,9.6,1.091904,1.020096,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,12.0,10.0,33.0,11.2,0.79464,2.90136,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,5.0,4.0,20.0,1.5,0.0915,0.2085,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,52.0,1.0,33.0,23.0,139.0,5.6,2.288496,5.495504,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,10.0,3.0,24.0,21.3,1.083744,4.028256,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,4.0,4.0,12.0,22.0,5.5,0.56628,0.64372,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,11.0,12.0,77.0,4.7,1.100176,2.518824,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,2.0,9.0,3.0,40.0,1.6,0.37376,0.26624,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,19.0,16.0,53.0,3.7,0.190217,1.770783,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,8.0,4.0,27.0,5.4,0.673596,0.784404,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,5.0,11.0,27.0,9.4,0.41877,2.11923,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,1.0,19.0,9.0,40.0,10.9,0.34444,4.01556,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,1.0,1.0,27.0,12.3,1.275264,2.045736,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,18.0,9.0,58.0,10.3,2.86752,3.10648,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,11.0,9.0,40.0,2.9,0.57188,0.58812,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,4.0,11.0,26.0,7.1,0.751322,1.094678,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,0.0,5.0,17.0,5.0,0.14195,0.70805,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,13.0,4.0,42.0,17.6,0.768768,6.623232,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,4.0,0.0,19.0,11.0,1.18503,0.90497,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,4.0,1.0,23.0,4.9,0.242305,0.884695,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,3.0,3.0,1.0,40.0,10.8,1.89648,2.42352,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,10.0,12.0,48.0,5.1,0.264384,2.183616,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,4.0,18.0,23.0,78.0,1.0,0.56472,0.21528,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,1.0,9.0,6.0,72.0,5.0,0.828,2.772,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,17.0,5.0,55.0,11.4,2.12553,4.14447,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,4.0,2.0,1.0,29.0,15.4,2.782318,1.683682,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,3.0,5.0,13.0,30.0,10.6,1.5264,1.6536,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,2.0,18.0,18.0,55.0,4.4,0.41866,2.00134,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,3.0,5.0,18.0,28.0,10.0,1.2628,1.5372,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,2.0,21.0,14.0,86.0,1.2,0.145512,0.886488,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,53.0,1.0,33.0,25.0,324.0,7.0,7.05348,15.62652,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,3.0,9.0,0.0,84.0,13.1,1.276464,9.727536,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,3.0,6.0,12.0,22.0,6.7,0.384714,1.089286,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,15.0,21.0,62.0,9.4,0.693532,5.134468,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,3.0,9.0,32.0,9.0,1.07136,1.80864,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,2.0,7.0,24.0,49.0,0.9,0.253575,0.187425,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,2.0,1.0,0.0,17.0,10.5,0.555135,1.229865,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,0.0,2.0,20.0,5.4,0.62208,0.45792,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,3.0,3.0,2.0,54.0,7.4,1.162836,2.833164,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,6.0,2.0,52.0,13.8,1.90164,5.27436,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,4.0,17.0,25.0,4.0,0.144,0.856,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,12.0,3.0,30.0,15.4,1.89882,2.72118,,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,11.0,6.0,35.0,15.9,0.506415,5.058585,,0.0
